scheme_code,scheme_name,amc,category
149715,Sundaram Balanced Advantage Fund (Formerly Known as Principal Balanced Advantage Fund),Sundaram Asset Management Company Ltd,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage
149716,Sundaram Balanced Advantage Fund (Formerly Known as Principal Balanced Advantage Fund),Sundaram Asset Management Company Ltd,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage
149717,Sundaram Balanced Advantage Fund (Formerly Known as Principal Balanced Advantage Fund),Sundaram Asset Management Company Ltd,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage
149718,Sundaram Balanced Advantage Fund (Formerly Known as Principal Balanced Advantage Fund),Sundaram Asset Management Company Ltd,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage
149719,Sundaram Ultra Short Duration Fund (Formerly Known as Principal Ultra Short Term Fund),Sundaram Asset Management Company Ltd,Debt Scheme - Ultra Short Duration Fund
149720,Sundaram Ultra Short Duration Fund (Formerly Known as Principal Ultra Short Term Fund),Sundaram Asset Management Company Ltd,Debt Scheme - Ultra Short Duration Fund
149721,Sundaram Ultra Short Duration Fund (Formerly Known as Principal Ultra Short Term Fund),Sundaram Asset Management Company Ltd,Debt Scheme - Ultra Short Duration Fund
149722,Sundaram Ultra Short Duration Fund (Formerly Known as Principal Ultra Short Term Fund),Sundaram Asset Management Company Ltd,Debt Scheme - Ultra Short Duration Fund
149723,Sundaram Ultra Short Duration Fund (Formerly Known as Principal Ultra Short Term Fund),Sundaram Asset Management Company Ltd,Debt Scheme - Ultra Short Duration Fund
149724,Sundaram Ultra Short Duration Fund (Formerly Known as Principal Ultra Short Term Fund),Sundaram Asset Management Company Ltd,Debt Scheme - Ultra Short Duration Fund
149725,Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund),Sundaram Asset Management Company Ltd,Debt Scheme - Short Duration Fund
149726,Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund),Sundaram Asset Management Company Ltd,Debt Scheme - Short Duration Fund
149727,Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund),Sundaram Asset Management Company Ltd,Debt Scheme - Short Duration Fund
149728,Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund),Sundaram Asset Management Company Ltd,Debt Scheme - Short Duration Fund
149729,Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund),Sundaram Asset Management Company Ltd,Debt Scheme - Short Duration Fund
149730,Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund),Sundaram Asset Management Company Ltd,Debt Scheme - Short Duration Fund
149731,Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund),Sundaram Asset Management Company Ltd,Debt Scheme - Short Duration Fund
149732,Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund),Sundaram Asset Management Company Ltd,Debt Scheme - Short Duration Fund
149733,Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund),Sundaram Asset Management Company Ltd,Debt Scheme - Short Duration Fund
149734,Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund),Sundaram Asset Management Company Ltd,Debt Scheme - Short Duration Fund
149735,Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund),Sundaram Asset Management Company Ltd,Debt Scheme - Short Duration Fund
149736,Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund),Sundaram Asset Management Company Ltd,Debt Scheme - Short Duration Fund
149737,Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund),Sundaram Asset Management Company Ltd,Debt Scheme - Liquid Fund
149738,Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund),Sundaram Asset Management Company Ltd,Debt Scheme - Liquid Fund
149739,Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund),Sundaram Asset Management Company Ltd,Debt Scheme - Liquid Fund
149740,Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund),Sundaram Asset Management Company Ltd,Debt Scheme - Liquid Fund
149742,Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund),Sundaram Asset Management Company Ltd,Debt Scheme - Liquid Fund
149744,Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund),Sundaram Asset Management Company Ltd,Debt Scheme - Liquid Fund
149745,Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund),Sundaram Asset Management Company Ltd,Debt Scheme - Liquid Fund
149747,Sundaram Low Duration Fund (Formerly Known as Principal Low Duration Fund),Sundaram Asset Management Company Ltd,Debt Scheme - Low Duration Fund
149748,Sundaram Low Duration Fund (Formerly Known as Principal Low Duration Fund),Sundaram Asset Management Company Ltd,Debt Scheme - Low Duration Fund
149749,Sundaram Low Duration Fund (Formerly Known as Principal Low Duration Fund),Sundaram Asset Management Company Ltd,Debt Scheme - Low Duration Fund
149750,Sundaram Low Duration Fund (Formerly Known as Principal Low Duration Fund),Sundaram Asset Management Company Ltd,Debt Scheme - Low Duration Fund
149751,Sundaram Low Duration Fund (Formerly Known as Principal Low Duration Fund),Sundaram Asset Management Company Ltd,Debt Scheme - Low Duration Fund
149752,Sundaram Low Duration Fund (Formerly Known as Principal Low Duration Fund),Sundaram Asset Management Company Ltd,Debt Scheme - Low Duration Fund
149757,Kotak Nifty Midcap 50 ETF,Kotak Mahindra Asset Management Company Limited.,Other Scheme - Other  ETFs
149758,Nippon India Silver ETF,Nippon Life India Asset Management Limited,Other Scheme - Other  ETFs
149759,Nippon India Silver ETF FOF,Nippon Life India Asset Management Limited,Other Scheme - FoF Domestic
149760,Nippon India Silver ETF FOF,Nippon Life India Asset Management Limited,Other Scheme - FoF Domestic
149761,Nippon India Silver ETF FOF,Nippon Life India Asset Management Limited,Other Scheme - FoF Domestic
149762,Nippon India Silver ETF FOF,Nippon Life India Asset Management Limited,Other Scheme - FoF Domestic
149763,Invesco India Flexi Cap Fund,Invesco Asset Management (India) Private Limited,Equity Scheme - Flexi Cap Fund
149764,Invesco India Flexi Cap Fund,Invesco Asset Management (India) Private Limited,Equity Scheme - Flexi Cap Fund
149765,Invesco India Flexi Cap Fund,Invesco Asset Management (India) Private Limited,Equity Scheme - Flexi Cap Fund
149766,Invesco India Flexi Cap Fund,Invesco Asset Management (India) Private Limited,Equity Scheme - Flexi Cap Fund
149771,Nippon India Fixed Horizon Fund - XLIII - Series 4,Nippon Life India Asset Management Limited,Income
149772,Nippon India Fixed Horizon Fund - XLIII - Series 4,Nippon Life India Asset Management Limited,Income
149773,Nippon India Fixed Horizon Fund - XLIII - Series 4,Nippon Life India Asset Management Limited,Income
149774,Nippon India Fixed Horizon Fund - XLIII - Series 4,Nippon Life India Asset Management Limited,Income
149775,ICICI Prudential Silver ETF FOF,ICICI Prudential Asset Management Company Limited,Other Scheme - FoF Domestic
149776,ICICI Prudential Silver ETF FOF,ICICI Prudential Asset Management Company Limited,Other Scheme - FoF Domestic
149777,ICICI Prudential Silver ETF FOF,ICICI Prudential Asset Management Company Limited,Other Scheme - FoF Domestic
149778,ICICI Prudential Silver ETF FOF,ICICI Prudential Asset Management Company Limited,Other Scheme - FoF Domestic
149779,Aditya Birla Sun Life Silver ETF,Aditya Birla Sun Life AMC Limited,Other Scheme - Other  ETFs
149780,Aditya Birla Sun Life Silver ETF FOF,Aditya Birla Sun Life AMC Limited,Other Scheme - FoF Domestic
149781,Aditya Birla Sun Life Silver ETF FOF,Aditya Birla Sun Life AMC Limited,Other Scheme - FoF Domestic
149783,Aditya Birla Sun Life Silver ETF FOF,Aditya Birla Sun Life AMC Limited,Other Scheme - FoF Domestic
149784,Aditya Birla Sun Life Silver ETF FOF,Aditya Birla Sun Life AMC Limited,Other Scheme - FoF Domestic
149786,Mirae Asset Nifty India Manufacturing ETF,Mirae Asset Investment Managers (India) Pvt. Ltd,Other Scheme - Other  ETFs
149787,Mirae Asset Nifty India Manufacturing ETF Fund of Fund,Mirae Asset Investment Managers (India) Pvt. Ltd,Other Scheme - FoF Domestic
149788,Mirae Asset Nifty India Manufacturing ETF Fund of Fund,Mirae Asset Investment Managers (India) Pvt. Ltd,Other Scheme - FoF Domestic
149789,Mirae Asset Nifty India Manufacturing ETF Fund of Fund,Mirae Asset Investment Managers (India) Pvt. Ltd,Other Scheme - FoF Domestic
149790,Mirae Asset Nifty India Manufacturing ETF Fund of Fund,Mirae Asset Investment Managers (India) Pvt. Ltd,Other Scheme - FoF Domestic
149791,Aditya Birla Sun Life Nifty SDL Apr 2027 Index Fund,Aditya Birla Sun Life AMC Limited,Other Scheme - Index Funds
149792,Aditya Birla Sun Life Nifty SDL Apr 2027 Index Fund,Aditya Birla Sun Life AMC Limited,Other Scheme - Index Funds
149793,Aditya Birla Sun Life Nifty SDL Apr 2027 Index Fund,Aditya Birla Sun Life AMC Limited,Other Scheme - Index Funds
149794,Aditya Birla Sun Life Nifty SDL Apr 2027 Index Fund,Aditya Birla Sun Life AMC Limited,Other Scheme - Index Funds
149795,TRUSTMF Overnight Fund,Trust Asset Management Private Limited,Debt Scheme - Overnight Fund
149796,TRUSTMF Overnight Fund,Trust Asset Management Private Limited,Debt Scheme - Overnight Fund
149797,TRUSTMF Overnight Fund,Trust Asset Management Private Limited,Debt Scheme - Overnight Fund
149798,TRUSTMF Overnight Fund,Trust Asset Management Private Limited,Debt Scheme - Overnight Fund
149799,Motilal Oswal Nifty 200 Momentum 30 Index Fund,Motilal Oswal Asset Management Company Limited,Other Scheme - Index Funds
149800,Motilal Oswal Nifty 200 Momentum 30 Index Fund,Motilal Oswal Asset Management Company Limited,Other Scheme - Index Funds
149801,Motilal Oswal Nifty 200 Momentum 30 ETF,Motilal Oswal Asset Management Company Limited,Other Scheme - Other  ETFs
149802,UTI BSE Sensex Index Fund,UTI Asset Mgmt. Co. Ltd.,Other Scheme - Index Funds
149803,UTI BSE Sensex Index Fund,UTI Asset Mgmt. Co. Ltd.,Other Scheme - Index Funds
149804,Navi Nifty Bank Index Fund,Navi AMC Limited,Other Scheme - Index Funds
149805,Navi Nifty Bank Index Fund,Navi AMC Limited,Other Scheme - Index Funds
149814,DSP Global Innovation Overseas Equity Omni FoF,DSP Asset Managers Private Limited,Other Scheme - FoF Overseas
149815,DSP Global Innovation Overseas Equity Omni FoF,DSP Asset Managers Private Limited,Other Scheme - FoF Overseas
149816,DSP Global Innovation Overseas Equity Omni FoF,DSP Asset Managers Private Limited,Other Scheme - FoF Overseas
149817,DSP Global Innovation Overseas Equity Omni FoF,DSP Asset Managers Private Limited,Other Scheme - FoF Overseas
149822,SBI Fixed Maturity Plan (FMP) - Series 59 (1618 Days),SBI Funds Management Limited,Income
149823,SBI Fixed Maturity Plan (FMP) - Series 59 (1618 Days),SBI Funds Management Limited,Income
149824,SBI Fixed Maturity Plan (FMP) - Series 59 (1618 Days),SBI Funds Management Limited,Income
149825,SBI Fixed Maturity Plan (FMP) - Series 59 (1618 Days),SBI Funds Management Limited,Income
149826,JM Overnight Fund,JM Financial Asset Management Limited,Debt Scheme - Overnight Fund
149827,JM Overnight Fund,JM Financial Asset Management Limited,Debt Scheme - Overnight Fund
149828,JM Overnight Fund,JM Financial Asset Management Limited,Debt Scheme - Overnight Fund
149829,JM Overnight Fund,JM Financial Asset Management Limited,Debt Scheme - Overnight Fund
149830,Navi Total Stock Market US Specific Equity Passive FoF,Navi AMC Limited,Other Scheme - FoF Overseas
149831,Navi Total Stock Market US Specific Equity Passive FoF,Navi AMC Limited,Other Scheme - FoF Overseas
149832,BANDHAN NIFTY 100 INDEX FUND,Bandhan AMC Limited,Other Scheme - Index Funds
149833,BANDHAN NIFTY 100 INDEX FUND,Bandhan AMC Limited,Other Scheme - Index Funds
149834,BANDHAN NIFTY 100 INDEX FUND,Bandhan AMC Limited,Other Scheme - Index Funds
149835,BANDHAN NIFTY 100 INDEX FUND,Bandhan AMC Limited,Other Scheme - Index Funds
149836,Aditya Birla Sun Life Nifty Next 50 Index Fund,Aditya Birla Sun Life AMC Limited,Other Scheme - Index Funds
149837,Aditya Birla Sun Life Nifty Next 50 Index Fund,Aditya Birla Sun Life AMC Limited,Other Scheme - Index Funds
149838,Aditya Birla Sun Life Nifty Next 50 Index Fund,Aditya Birla Sun Life AMC Limited,Other Scheme - Index Funds
149839,Aditya Birla Sun Life Nifty Next 50 Index Fund,Aditya Birla Sun Life AMC Limited,Other Scheme - Index Funds
149840,Kotak Manufacture in India Fund,Kotak Mahindra Asset Management Company Limited.,Equity Scheme - Sectoral/ Thematic
149841,Kotak Manufacture in India Fund,Kotak Mahindra Asset Management Company Limited.,Equity Scheme - Sectoral/ Thematic
149842,Kotak Manufacture in India Fund,Kotak Mahindra Asset Management Company Limited.,Equity Scheme - Sectoral/ Thematic
149843,Kotak Manufacture in India Fund,Kotak Mahindra Asset Management Company Limited.,Equity Scheme - Sectoral/ Thematic
149844,Axis Multi Factor Passive FoF,Axis Asset Management Co. Ltd.,Other Scheme - FoF Domestic
149845,Axis Multi Factor Passive FoF,Axis Asset Management Co. Ltd.,Other Scheme - FoF Domestic
149846,Axis Multi Factor Passive FoF,Axis Asset Management Co. Ltd.,Other Scheme - FoF Domestic
149847,Axis Multi Factor Passive FoF,Axis Asset Management Co. Ltd.,Other Scheme - FoF Domestic
149852,Kotak Nifty SDL Apr 2027 Top 12 Equal Weight Index Fund,Kotak Mahindra Asset Management Company Limited.,Other Scheme - Index Funds
149853,Kotak Nifty SDL Apr 2027 Top 12 Equal Weight Index Fund,Kotak Mahindra Asset Management Company Limited.,Other Scheme - Index Funds
149854,Kotak Nifty SDL Apr 2027 Top 12 Equal Weight Index Fund,Kotak Mahindra Asset Management Company Limited.,Other Scheme - Index Funds
149855,Kotak Nifty SDL Apr 2027 Top 12 Equal Weight Index Fund,Kotak Mahindra Asset Management Company Limited.,Other Scheme - Index Funds
149858,ICICI Prudential Nifty Bank Index Fund,ICICI Prudential Asset Management Company Limited,Other Scheme - Index Funds
149859,ICICI Prudential Nifty Bank Index Fund,ICICI Prudential Asset Management Company Limited,Other Scheme - Index Funds
149860,ICICI Prudential Nifty Bank Index Fund,ICICI Prudential Asset Management Company Limited,Other Scheme - Index Funds
149861,ICICI Prudential Nifty Bank Index Fund,ICICI Prudential Asset Management Company Limited,Other Scheme - Index Funds
149862,Kotak Nifty SDL Apr 2032 Top 12 Equal Weight Index Fund,Kotak Mahindra Asset Management Company Limited.,Other Scheme - Index Funds
149864,Kotak Nifty SDL Apr 2032 Top 12 Equal Weight Index Fund,Kotak Mahindra Asset Management Company Limited.,Other Scheme - Index Funds
149865,Kotak Nifty SDL Apr 2032 Top 12 Equal Weight Index Fund,Kotak Mahindra Asset Management Company Limited.,Other Scheme - Index Funds
149866,Kotak Nifty SDL Apr 2032 Top 12 Equal Weight Index Fund,Kotak Mahindra Asset Management Company Limited.,Other Scheme - Index Funds
149868,HDFC NIFTY 100 Index Fund,HDFC Asset Management Company Limited,Other Scheme - Index Funds
149869,HDFC NIFTY 100 Index Fund,HDFC Asset Management Company Limited,Other Scheme - Index Funds
149870,HDFC NIFTY 100 Equal Weight Index Fund,HDFC Asset Management Company Limited,Other Scheme - Index Funds
149871,HDFC NIFTY 100 Equal Weight Index Fund,HDFC Asset Management Company Limited,Other Scheme - Index Funds
149872,Axis CRISIL IBX SDL May 2027 Index Fund,Axis Asset Management Co. Ltd.,Other Scheme - Index Funds
149873,Axis CRISIL IBX SDL May 2027 Index Fund,Axis Asset Management Co. Ltd.,Other Scheme - Index Funds
149874,Axis CRISIL IBX SDL May 2027 Index Fund,Axis Asset Management Co. Ltd.,Other Scheme - Index Funds
149875,Axis CRISIL IBX SDL May 2027 Index Fund,Axis Asset Management Co. Ltd.,Other Scheme - Index Funds
149876,SBI Fixed Maturity Plan (FMP) - Series 60 (1878 Days),SBI Funds Management Limited,Income
149877,SBI Fixed Maturity Plan (FMP) - Series 60 (1878 Days),SBI Funds Management Limited,Income
149878,SBI Fixed Maturity Plan (FMP) - Series 60 (1878 Days),SBI Funds Management Limited,Income
149879,SBI Fixed Maturity Plan (FMP) - Series 60 (1878 Days),SBI Funds Management Limited,Income
149880,UTI BSE Low Volatility Index Fund,UTI Asset Mgmt. Co. Ltd.,Other Scheme - Index Funds
149881,UTI BSE Low Volatility Index Fund,UTI Asset Mgmt. Co. Ltd.,Other Scheme - Index Funds
149882,SBI MultiCap Fund,SBI Funds Management Limited,Equity Scheme - Multi Cap Fund
149883,SBI MultiCap Fund,SBI Funds Management Limited,Equity Scheme - Multi Cap Fund
149886,SBI MultiCap Fund,SBI Funds Management Limited,Equity Scheme - Multi Cap Fund
