investor_id,state,amount,age,gender,city_tier
INV04398,Delhi,645468,42,Female,T30
INV04399,Delhi,1495585,34,Male,T30
INV04400,Maharashtra,861183,32,Female,T30
INV04401,Maharashtra,2997328,61,Female,T30
INV04402,Gujarat,1576109,60,Male,B30
INV04403,Gujarat,2216985,42,Female,B30
INV04404,Delhi,1598866,68,Male,T30
INV04405,Telangana,1333799,58,Male,B30
INV04406,Maharashtra,1525505,56,Male,T30
INV04407,Delhi,1107847,38,Female,T30
INV04408,Maharashtra,1948382,62,Female,T30
INV04409,Maharashtra,1101587,38,Male,T30
INV04410,Gujarat,1489807,61,Male,B30
INV04411,Karnataka,720989,52,Male,T30
INV04412,Gujarat,2577251,47,Male,B30
INV04413,Delhi,1111924,33,Male,T30
INV04414,Karnataka,857502,42,Female,T30
INV04415,Gujarat,808668,29,Male,B30
INV04416,Delhi,1469173,29,Male,T30
INV04417,Gujarat,1022790,70,Male,B30
INV04418,Delhi,1705619,42,Male,T30
INV04419,Maharashtra,931987,69,Female,T30
INV04420,Tamil Nadu,804890,63,Male,T30
INV04421,Tamil Nadu,653304,53,Female,T30
INV04422,Delhi,3110541,64,Male,T30
INV04423,Gujarat,1000787,42,Female,B30
INV04424,Delhi,386983,29,Male,T30
INV04425,Karnataka,2415536,24,Female,T30
INV04426,Maharashtra,919089,60,Male,T30
INV04427,Gujarat,890959,49,Female,B30
INV04428,Delhi,2252829,39,Female,T30
INV04429,Maharashtra,1260209,50,Male,T30
INV04430,Karnataka,1045849,69,Male,T30
INV04431,Maharashtra,696778,49,Female,T30
INV04432,Maharashtra,2709006,55,Female,T30
INV04433,Delhi,1912219,63,Female,T30
INV04434,Tamil Nadu,1464646,26,Male,T30
INV04435,Delhi,1091063,33,Female,T30
INV04436,Tamil Nadu,138979,46,Male,T30
INV04437,Maharashtra,253760,23,Female,T30
INV04438,Tamil Nadu,1259149,56,Female,T30
INV04439,Gujarat,858602,69,Male,B30
INV04440,Telangana,2863909,29,Female,B30
INV04441,Gujarat,1331151,45,Male,B30
INV04442,Gujarat,103420,68,Female,B30
INV04443,Gujarat,1434468,60,Female,B30
INV04444,Gujarat,1094287,39,Female,B30
INV04445,Maharashtra,882081,24,Male,T30
INV04446,Gujarat,638986,25,Female,B30
INV04447,Maharashtra,1798563,70,Male,T30
INV04448,Telangana,1036922,49,Female,B30
INV04449,Karnataka,629938,57,Female,T30
INV04450,Gujarat,658694,46,Male,B30
INV04451,Maharashtra,2136054,24,Female,T30
INV04452,Gujarat,481114,52,Female,B30
INV04453,Gujarat,1183308,58,Female,B30
INV04454,Telangana,1047490,42,Male,B30
INV04455,Telangana,1003688,63,Male,B30
INV04456,Delhi,1713459,38,Male,T30
INV04457,Maharashtra,1524158,64,Male,T30
INV04458,Maharashtra,1381545,57,Male,T30
INV04459,Telangana,928848,34,Male,B30
INV04460,Maharashtra,1448346,32,Male,T30
INV04461,Delhi,1546532,50,Male,T30
INV04462,Delhi,1968245,61,Female,T30
INV04463,Telangana,1680225,24,Male,B30
INV04464,Telangana,1362292,61,Female,B30
INV04465,Gujarat,2202256,21,Female,B30
INV04466,Telangana,1238070,69,Male,B30
INV04467,Delhi,2119279,34,Male,T30
INV04468,Maharashtra,1569059,60,Male,T30
INV04469,Karnataka,2222452,65,Male,T30
INV04470,Tamil Nadu,818775,64,Female,T30
INV04471,Delhi,824048,42,Female,T30
INV04472,Maharashtra,1651759,65,Male,T30
INV04473,Maharashtra,483227,68,Female,T30
INV04474,Karnataka,3611994,54,Female,T30
INV04475,Telangana,2341886,21,Female,B30
INV04476,Delhi,1309400,66,Male,T30
INV04477,Maharashtra,1406862,59,Female,T30
INV04478,Tamil Nadu,1322955,45,Female,T30
INV04479,Maharashtra,1694794,47,Female,T30
INV04480,Gujarat,1111125,41,Male,B30
INV04481,Delhi,2072274,58,Male,T30
INV04482,Gujarat,1258578,66,Male,B30
INV04483,Karnataka,1030137,24,Female,T30
INV04484,Tamil Nadu,2428996,52,Female,T30
INV04485,Karnataka,1622438,60,Male,T30
INV04486,Delhi,822948,36,Male,T30
INV04487,Maharashtra,1329071,25,Male,T30
INV04488,Gujarat,2024194,42,Male,B30
INV04489,Delhi,1643142,69,Female,T30
INV04490,Tamil Nadu,2379951,24,Male,T30
INV04491,Delhi,1666641,68,Female,T30
INV04492,Tamil Nadu,1586541,67,Female,T30
INV04493,Telangana,3165966,47,Male,B30
INV04494,Delhi,1589236,34,Male,T30
INV04495,Maharashtra,2330243,56,Female,T30
INV04496,Maharashtra,2262397,35,Female,T30
INV04497,Gujarat,1460994,40,Female,B30
INV04498,Delhi,2617217,58,Male,T30
INV04499,Gujarat,1859127,53,Female,B30
INV04500,Karnataka,2278484,32,Female,T30
INV04501,Delhi,1486500,62,Male,T30
INV04502,Tamil Nadu,1860072,27,Male,T30
INV04503,Telangana,1469170,24,Female,B30
INV04504,Maharashtra,2491270,67,Male,T30
INV04505,Gujarat,293848,38,Male,B30
INV04506,Gujarat,1720880,49,Male,B30
INV04507,Tamil Nadu,1163179,42,Female,T30
INV04508,Karnataka,1376362,28,Female,T30
INV04509,Telangana,2144717,67,Male,B30
INV04510,Delhi,2281330,23,Male,T30
INV04511,Delhi,2492114,49,Female,T30
INV04512,Karnataka,672481,42,Male,T30
INV04513,Maharashtra,1053835,36,Female,T30
INV04514,Delhi,772814,49,Male,T30
INV04515,Delhi,2106736,64,Female,T30
INV04516,Gujarat,1687042,54,Female,B30
INV04517,Tamil Nadu,1929393,27,Male,T30
INV04518,Karnataka,2271204,24,Female,T30
INV04519,Delhi,505137,22,Male,T30
INV04520,Delhi,1675019,53,Male,T30
INV04521,Karnataka,2018688,60,Female,T30
INV04522,Karnataka,578490,24,Male,T30
INV04523,Maharashtra,1506890,59,Female,T30
INV04524,Delhi,428946,40,Male,T30
INV04525,Delhi,2004130,65,Male,T30
INV04526,Tamil Nadu,1512156,21,Female,T30
INV04527,Delhi,1475719,27,Female,T30
INV04528,Delhi,1955807,70,Male,T30
INV04529,Delhi,2163463,53,Male,T30
INV04530,Delhi,962365,45,Male,T30
INV04531,Delhi,1757361,63,Male,T30
INV04532,Gujarat,2218243,65,Male,B30
INV04533,Karnataka,2073404,62,Female,T30
INV04534,Delhi,1730525,64,Female,T30
INV04535,Delhi,1817861,32,Female,T30
INV04536,Gujarat,1870469,26,Male,B30
INV04537,Karnataka,1449864,56,Female,T30
INV04538,Telangana,743026,65,Male,B30
INV04539,Karnataka,1598566,22,Male,T30
INV04540,Tamil Nadu,522391,32,Male,T30
INV04541,Maharashtra,984720,59,Female,T30
INV04542,Delhi,1262158,59,Female,T30
INV04543,Delhi,1742087,54,Female,T30
INV04544,Maharashtra,3051261,61,Female,T30
INV04545,Delhi,766390,24,Female,T30
INV04546,Gujarat,103535,32,Male,B30
INV04547,Delhi,1026596,38,Male,T30
INV04548,Gujarat,1880500,70,Female,B30
INV04549,Gujarat,371151,67,Female,B30
INV04550,Delhi,1929274,48,Female,T30
INV04551,Delhi,966833,64,Female,T30
INV04552,Gujarat,1399827,38,Female,B30
INV04553,Gujarat,1915934,48,Male,B30
INV04554,Gujarat,2369898,47,Female,B30
INV04555,Delhi,808502,68,Male,T30
INV04556,Gujarat,2909090,66,Female,B30
INV04557,Maharashtra,1041246,42,Female,T30
INV04558,Karnataka,1366033,59,Male,T30
INV04559,Maharashtra,1181087,41,Male,T30
INV04560,Gujarat,528986,25,Male,B30
INV04561,Gujarat,3031039,47,Male,B30
INV04562,Telangana,1504175,57,Male,B30
INV04563,Delhi,1029667,28,Male,T30
INV04564,Tamil Nadu,1757212,60,Female,T30
INV04565,Karnataka,892629,40,Male,T30
INV04566,Tamil Nadu,621827,29,Female,T30
INV04567,Delhi,1648239,56,Male,T30
INV04568,Karnataka,2469231,53,Female,T30
INV04569,Delhi,1323095,30,Male,T30
INV04570,Delhi,673585,24,Male,T30
INV04571,Gujarat,982808,59,Male,B30
INV04572,Maharashtra,2319332,37,Female,T30
INV04573,Gujarat,907010,23,Male,B30
INV04574,Karnataka,503365,21,Female,T30
INV04575,Maharashtra,1506121,57,Male,T30
INV04576,Gujarat,1525632,25,Female,B30
INV04577,Delhi,1098053,41,Male,T30
INV04578,Delhi,1417380,39,Male,T30
INV04579,Gujarat,791963,26,Female,B30
INV04580,Gujarat,2028113,22,Female,B30
INV04581,Maharashtra,2401273,27,Male,T30
INV04582,Gujarat,2277566,70,Male,B30
INV04583,Gujarat,742221,56,Male,B30
INV04584,Karnataka,1270106,53,Male,T30
INV04585,Gujarat,1276728,57,Female,B30
INV04586,Telangana,701766,26,Female,B30
INV04587,Gujarat,1288934,33,Female,B30
INV04588,Telangana,1670742,64,Male,B30
INV04589,Gujarat,835915,24,Male,B30
INV04590,Delhi,1370947,48,Male,T30
INV04591,Delhi,1938694,30,Male,T30
INV04592,Tamil Nadu,1550074,57,Male,T30
INV04593,Maharashtra,1416126,47,Male,T30
INV04594,Maharashtra,1249280,70,Female,T30
INV04595,Gujarat,1771348,37,Male,B30
INV04596,Telangana,741545,43,Female,B30
INV04597,Karnataka,1651336,58,Female,T30
INV04598,Delhi,1602373,58,Female,T30
INV04599,Karnataka,1485094,43,Male,T30
INV04600,Maharashtra,501104,50,Female,T30
INV04601,Tamil Nadu,915528,49,Male,T30
INV04602,Telangana,1389367,39,Female,B30
INV04603,Maharashtra,1260807,33,Male,T30
INV04604,Karnataka,2343181,62,Male,T30
INV04605,Gujarat,340420,49,Female,B30
INV04606,Delhi,2748745,70,Male,T30
INV04607,Maharashtra,2103451,34,Male,T30
INV04608,Gujarat,618302,36,Female,B30
INV04609,Gujarat,1867117,67,Female,B30
INV04610,Maharashtra,1323880,41,Female,T30
INV04611,Delhi,514270,60,Male,T30
INV04612,Gujarat,2907093,28,Male,B30
INV04613,Gujarat,1612001,57,Female,B30
INV04614,Delhi,1241069,70,Male,T30
INV04615,Telangana,1529124,57,Male,B30
INV04616,Tamil Nadu,2088767,46,Female,T30
INV04617,Gujarat,1040644,26,Female,B30
INV04618,Tamil Nadu,2386760,63,Male,T30
INV04619,Gujarat,949223,47,Female,B30
INV04620,Telangana,812306,33,Male,B30
INV04621,Karnataka,1536016,45,Male,T30
INV04622,Delhi,1320020,34,Male,T30
INV04623,Karnataka,410924,30,Female,T30
INV04624,Karnataka,1091648,45,Male,T30
INV04625,Karnataka,1227251,49,Male,T30
INV04626,Delhi,1309424,27,Female,T30
INV04627,Delhi,3039555,50,Female,T30
INV04628,Telangana,838759,34,Male,B30
INV04629,Gujarat,432991,51,Male,B30
INV04630,Gujarat,1708012,31,Male,B30
INV04631,Delhi,722512,64,Male,T30
INV04632,Karnataka,666704,36,Female,T30
INV04633,Maharashtra,3489425,57,Female,T30
INV04634,Telangana,972457,62,Male,B30
INV04635,Karnataka,1392759,22,Female,T30
INV04636,Tamil Nadu,623074,21,Male,T30
INV04637,Maharashtra,1365684,32,Male,T30
INV04638,Delhi,1347003,37,Male,T30
INV04639,Delhi,428976,26,Male,T30
INV04640,Karnataka,2204667,46,Female,T30
INV04641,Tamil Nadu,1311573,59,Male,T30
INV04642,Gujarat,1535973,40,Male,B30
INV04643,Delhi,675678,21,Female,T30
INV04644,Tamil Nadu,1206769,54,Male,T30
INV04645,Delhi,1628920,61,Male,T30
INV04646,Tamil Nadu,2418715,33,Female,T30
INV04647,Delhi,1761384,49,Female,T30
INV04648,Telangana,2156127,33,Male,B30
INV04649,Delhi,801678,56,Female,T30
INV04650,Telangana,1120278,57,Male,B30
INV04651,Delhi,643800,21,Female,T30
INV04652,Telangana,2073104,69,Female,B30
INV04653,Telangana,1644601,54,Female,B30
INV04654,Maharashtra,1874058,22,Female,T30
INV04655,Delhi,732615,30,Male,T30
INV04656,Maharashtra,1703664,46,Female,T30
INV04657,Delhi,343870,57,Female,T30
INV04658,Karnataka,1486313,56,Female,T30
INV04659,Gujarat,3981229,70,Female,B30
INV04660,Karnataka,1810786,41,Female,T30
INV04661,Delhi,948113,67,Female,T30
INV04662,Karnataka,920510,65,Female,T30
INV04663,Karnataka,1438664,56,Male,T30
INV04664,Maharashtra,507765,47,Female,T30
INV04665,Delhi,280636,66,Female,T30
INV04666,Gujarat,2680931,51,Male,B30
INV04667,Delhi,1013168,65,Male,T30
INV04668,Tamil Nadu,1470434,25,Male,T30
INV04669,Karnataka,841975,40,Female,T30
INV04670,Karnataka,1166047,63,Male,T30
INV04671,Karnataka,1145307,36,Female,T30
INV04672,Gujarat,993420,38,Female,B30
INV04673,Maharashtra,1204023,31,Female,T30
INV04674,Maharashtra,1253842,22,Female,T30
INV04675,Gujarat,1208913,66,Female,B30
INV04676,Telangana,1612991,26,Male,B30
INV04677,Telangana,2050359,53,Male,B30
INV04678,Gujarat,1775802,65,Male,B30
INV04679,Karnataka,837013,59,Male,T30
INV04680,Gujarat,1345794,55,Female,B30
INV04681,Gujarat,2280321,45,Female,B30
INV04682,Gujarat,1561923,62,Female,B30
INV04683,Maharashtra,2008350,47,Male,T30
INV04684,Delhi,1537088,63,Male,T30
INV04685,Delhi,3410146,67,Female,T30
INV04686,Delhi,763745,41,Female,T30
INV04687,Delhi,1849559,57,Female,T30
INV04688,Delhi,1366828,39,Male,T30
INV04689,Delhi,1882068,25,Male,T30
INV04691,Delhi,1101719,44,Female,T30
INV04692,Tamil Nadu,3101329,31,Male,T30
INV04693,Tamil Nadu,1228591,62,Female,T30
INV04694,Tamil Nadu,2499317,45,Female,T30
INV04695,Telangana,2029046,51,Male,B30
INV04696,Gujarat,1619712,50,Female,B30
INV04697,Karnataka,668985,23,Male,T30
INV04698,Delhi,1109202,46,Female,T30
INV04699,Delhi,2496149,31,Female,T30
INV04700,Gujarat,1406671,69,Male,B30
INV04701,Karnataka,2097389,45,Male,T30
INV04702,Delhi,1408186,21,Male,T30
INV04703,Telangana,818212,36,Male,B30
INV04704,Tamil Nadu,1858672,45,Female,T30
INV04705,Telangana,2058886,39,Female,B30
INV04706,Delhi,930137,64,Female,T30
INV04707,Maharashtra,1030952,23,Male,T30
INV04708,Delhi,1642900,25,Male,T30
INV04709,Delhi,407906,27,Male,T30
INV04710,Tamil Nadu,1281300,39,Male,T30
INV04711,Delhi,424877,29,Female,T30
INV04712,Delhi,1178766,39,Male,T30
INV04713,Gujarat,962121,68,Male,B30
INV04714,Delhi,1061784,54,Female,T30
INV04715,Delhi,625551,62,Male,T30
INV04716,Telangana,1356375,31,Male,B30
INV04717,Gujarat,1474541,34,Female,B30
INV04718,Maharashtra,1065156,37,Male,T30
INV04719,Gujarat,956129,41,Male,B30
INV04720,Delhi,251569,60,Male,T30
INV04721,Delhi,239427,42,Male,T30
INV04722,Tamil Nadu,1102137,67,Male,T30
INV04723,Telangana,2606435,65,Male,B30
INV04724,Gujarat,1720201,44,Male,B30
INV04725,Maharashtra,2086697,40,Female,T30
INV04726,Karnataka,1578857,29,Male,T30
INV04727,Telangana,1606243,44,Female,B30
INV04728,Gujarat,998266,53,Female,B30
INV04729,Gujarat,1877173,68,Male,B30
INV04730,Tamil Nadu,1631254,59,Female,T30
INV04731,Telangana,1161265,23,Male,B30
INV04732,Gujarat,954480,35,Female,B30
INV04733,Karnataka,602459,37,Male,T30
INV04734,Gujarat,1466838,22,Female,B30
INV04735,Karnataka,1654303,65,Female,T30
INV04736,Tamil Nadu,1812041,47,Female,T30
INV04737,Delhi,563382,45,Male,T30
INV04738,Telangana,4157853,25,Female,B30
INV04739,Maharashtra,1184538,39,Female,T30
INV04740,Delhi,501423,54,Female,T30
INV04741,Karnataka,1149519,46,Female,T30
INV04742,Tamil Nadu,1658959,41,Female,T30
INV04743,Gujarat,391940,32,Female,B30
INV04744,Gujarat,2047467,43,Male,B30
INV04745,Tamil Nadu,1915781,21,Female,T30
INV04746,Maharashtra,2640426,37,Male,T30
INV04747,Delhi,1320899,51,Female,T30
INV04748,Delhi,1803847,48,Female,T30
INV04749,Delhi,2552624,22,Male,T30
INV04750,Karnataka,2624098,24,Female,T30
INV04751,Gujarat,1402453,56,Female,B30
INV04752,Maharashtra,1597437,69,Male,T30
INV04753,Gujarat,582108,52,Male,B30
INV04754,Gujarat,1775532,44,Female,B30
INV04755,Delhi,737521,24,Male,T30
INV04756,Karnataka,1092402,68,Male,T30
INV04757,Karnataka,1910566,70,Male,T30
INV04758,Maharashtra,960454,57,Female,T30
INV04759,Delhi,2027320,58,Male,T30
INV04760,Delhi,1436039,61,Male,T30
INV04761,Karnataka,3360426,60,Male,T30
INV04762,Delhi,3463441,38,Female,T30
INV04763,Tamil Nadu,834249,65,Male,T30
INV04764,Maharashtra,3557141,36,Female,T30
INV04765,Karnataka,1084110,49,Female,T30
INV04766,Tamil Nadu,607946,40,Female,T30
INV04767,Tamil Nadu,1237711,66,Female,T30
INV04768,Tamil Nadu,874895,67,Female,T30
INV04769,Delhi,1906114,70,Male,T30
INV04770,Karnataka,2266987,50,Male,T30
INV04771,Gujarat,1172834,31,Female,B30
INV04772,Gujarat,1514834,57,Male,B30
INV04773,Gujarat,1042018,25,Male,B30
INV04774,Gujarat,555249,34,Male,B30
INV04775,Gujarat,702359,45,Male,B30
INV04776,Tamil Nadu,2384903,44,Male,T30
INV04777,Delhi,857567,49,Male,T30
INV04778,Maharashtra,1193720,55,Male,T30
INV04779,Karnataka,1481559,27,Female,T30
INV04780,Karnataka,1533354,56,Female,T30
INV04781,Delhi,2055065,42,Male,T30
INV04782,Gujarat,886940,37,Male,B30
INV04783,Delhi,1427900,52,Male,T30
INV04784,Gujarat,680976,36,Female,B30
INV04785,Delhi,992872,47,Male,T30
INV04786,Tamil Nadu,2139261,65,Male,T30
INV04787,Tamil Nadu,1219726,28,Female,T30
INV04788,Gujarat,1331986,59,Male,B30
INV04789,Karnataka,2585285,48,Male,T30
INV04790,Delhi,1077811,44,Male,T30
INV04791,Karnataka,1735821,59,Male,T30
INV04792,Tamil Nadu,1888188,66,Female,T30
INV04793,Tamil Nadu,1301897,43,Male,T30
INV04794,Telangana,1344931,40,Female,B30
INV04795,Gujarat,2525277,36,Male,B30
INV04796,Maharashtra,1364999,28,Female,T30
INV04797,Maharashtra,1708322,38,Female,T30
INV04798,Gujarat,2623346,55,Male,B30
INV04799,Telangana,2067345,42,Male,B30
INV04800,Karnataka,1871337,28,Male,T30
INV04801,Karnataka,2461646,29,Female,T30
INV04802,Karnataka,1773073,27,Male,T30
INV04803,Maharashtra,1230778,22,Female,T30
INV04804,Gujarat,1133291,64,Female,B30
INV04805,Maharashtra,2116891,52,Male,T30
INV04806,Delhi,44636,44,Male,T30
INV04807,Tamil Nadu,1286492,32,Female,T30
INV04808,Karnataka,1759788,28,Male,T30
INV04809,Delhi,887709,61,Female,T30
INV04810,Karnataka,2139679,32,Male,T30
INV04811,Maharashtra,1831461,56,Male,T30
INV04812,Gujarat,407877,49,Female,B30
INV04813,Tamil Nadu,1294818,65,Male,T30
INV04814,Tamil Nadu,1728094,28,Female,T30
INV04815,Delhi,2733907,56,Male,T30
INV04816,Karnataka,1839901,61,Female,T30
INV04817,Gujarat,3077144,59,Female,B30
INV04818,Karnataka,1480870,26,Male,T30
INV04819,Tamil Nadu,1081292,41,Female,T30
INV04820,Maharashtra,2317954,36,Female,T30
INV04821,Delhi,1033099,63,Male,T30
INV04822,Maharashtra,694840,28,Female,T30
INV04823,Karnataka,556267,48,Female,T30
INV04824,Gujarat,2254358,43,Male,B30
INV04825,Delhi,620259,67,Female,T30
INV04826,Delhi,1545057,22,Male,T30
INV04827,Telangana,2656820,33,Male,B30
INV04828,Tamil Nadu,1752543,47,Female,T30
INV04829,Gujarat,1333344,57,Male,B30
INV04830,Telangana,1710280,31,Female,B30
INV04831,Delhi,1655007,26,Female,T30
INV04832,Tamil Nadu,1415601,48,Female,T30
INV04833,Gujarat,1013949,42,Male,B30
INV04834,Gujarat,906244,37,Female,B30
INV04835,Delhi,892933,24,Female,T30
INV04836,Delhi,2163208,34,Female,T30
INV04837,Telangana,2908807,22,Male,B30
INV04838,Gujarat,1507442,59,Male,B30
INV04839,Delhi,1709882,49,Male,T30
INV04840,Delhi,748337,37,Female,T30
INV04841,Telangana,406393,55,Female,B30
INV04842,Gujarat,1874683,45,Male,B30
INV04843,Karnataka,456103,25,Male,T30
INV04844,Delhi,1831493,44,Female,T30
INV04845,Delhi,1158517,58,Female,T30
INV04846,Karnataka,2644639,56,Male,T30
INV04847,Maharashtra,1151079,57,Male,T30
INV04848,Karnataka,2384434,22,Female,T30
INV04849,Delhi,1113257,57,Male,T30
INV04850,Karnataka,2418557,40,Female,T30
INV04851,Karnataka,1039850,49,Male,T30
INV04852,Gujarat,114949,42,Female,B30
INV04853,Maharashtra,1804530,66,Female,T30
INV04854,Maharashtra,1743794,44,Male,T30
INV04855,Delhi,2180634,34,Male,T30
INV04856,Delhi,1795252,50,Female,T30
INV04857,Gujarat,593043,59,Male,B30
INV04858,Delhi,1092262,29,Male,T30
INV04859,Gujarat,2149620,53,Male,B30
INV04860,Telangana,2813723,63,Female,B30
INV04861,Gujarat,3070893,42,Female,B30
INV04862,Delhi,1371141,53,Male,T30
INV04863,Karnataka,1369402,50,Male,T30
INV04864,Gujarat,2066998,45,Male,B30
INV04865,Telangana,1204452,65,Female,B30
INV04866,Karnataka,3011161,52,Male,T30
INV04867,Maharashtra,1333783,52,Female,T30
INV04868,Karnataka,1416805,50,Male,T30
INV04869,Maharashtra,1000445,30,Female,T30
INV04870,Delhi,993694,66,Male,T30
INV04871,Delhi,977403,68,Male,T30
INV04872,Gujarat,1306128,59,Female,B30
INV04873,Delhi,599814,38,Male,T30
INV04874,Delhi,2023137,57,Male,T30
INV04875,Tamil Nadu,1419763,62,Female,T30
INV04876,Maharashtra,2831836,67,Female,T30
INV04877,Tamil Nadu,1399201,63,Male,T30
INV04878,Telangana,3221032,40,Female,B30
INV04879,Gujarat,1411552,65,Male,B30
INV04880,Gujarat,2781468,42,Female,B30
INV04881,Karnataka,1729230,69,Male,T30
INV04882,Tamil Nadu,941021,65,Female,T30
INV04883,Maharashtra,1591100,67,Male,T30
INV04884,Gujarat,1743858,69,Female,B30
INV04885,Maharashtra,1862827,55,Male,T30
INV04886,Telangana,2769467,21,Male,B30
INV04887,Gujarat,1857484,29,Male,B30
INV04888,Delhi,1464256,31,Male,T30
INV04889,Telangana,1281506,26,Male,B30
INV04890,Maharashtra,1310291,33,Female,T30
INV04891,Tamil Nadu,2214478,62,Male,T30
INV04892,Tamil Nadu,1208296,54,Male,T30
INV04893,Delhi,290053,64,Female,T30
INV04894,Gujarat,1754642,56,Female,B30
INV04895,Karnataka,999956,63,Female,T30
INV04896,Gujarat,2310683,69,Female,B30
INV04897,Gujarat,1419443,28,Female,B30
INV04898,Karnataka,783692,29,Female,T30
INV04899,Delhi,1958453,39,Female,T30
INV04900,Delhi,936732,60,Male,T30
INV04901,Delhi,2336588,57,Female,T30
INV04902,Karnataka,1822075,51,Male,T30
INV04904,Karnataka,61813,60,Female,T30
INV04905,Delhi,2643703,47,Male,T30
INV04906,Telangana,1374689,50,Male,B30
INV04907,Gujarat,2095975,24,Female,B30
INV04908,Delhi,2098319,48,Male,T30
INV04909,Maharashtra,1510050,40,Female,T30
INV04910,Delhi,615347,58,Female,T30
INV04911,Maharashtra,1013880,65,Male,T30
INV04912,Delhi,1136790,49,Female,T30
INV04913,Maharashtra,2506120,35,Female,T30
INV04914,Maharashtra,656371,61,Female,T30
INV04915,Tamil Nadu,2583128,43,Male,T30
INV04916,Delhi,1882898,62,Male,T30
INV04917,Gujarat,2072649,57,Female,B30
INV04918,Karnataka,1348570,24,Male,T30
INV04919,Delhi,1774012,55,Female,T30
INV04920,Delhi,2297632,34,Male,T30
INV04921,Maharashtra,2071087,65,Female,T30
INV04922,Telangana,1340523,42,Male,B30
INV04923,Karnataka,1872298,55,Male,T30
INV04924,Maharashtra,1904960,25,Female,T30
INV04925,Gujarat,827631,55,Male,B30
INV04926,Delhi,1173147,46,Male,T30
INV04927,Maharashtra,1316371,26,Female,T30
INV04928,Delhi,908040,33,Female,T30
INV04929,Gujarat,673591,41,Male,B30
INV04930,Delhi,1045466,38,Female,T30
INV04931,Telangana,690813,24,Female,B30
INV04932,Karnataka,2485901,34,Female,T30
INV04933,Karnataka,1770750,62,Female,T30
INV04934,Delhi,901791,22,Female,T30
INV04935,Delhi,1221537,58,Male,T30
INV04936,Karnataka,784546,53,Female,T30
INV04937,Gujarat,2300862,62,Female,B30
INV04938,Delhi,2800297,64,Male,T30
INV04939,Gujarat,2103488,36,Female,B30
INV04940,Tamil Nadu,1303623,61,Male,T30
INV04941,Maharashtra,1227276,67,Female,T30
INV04942,Gujarat,1003693,31,Female,B30
INV04943,Delhi,1518381,36,Female,T30
INV04944,Telangana,823433,24,Male,B30
INV04945,Delhi,1139343,54,Female,T30
INV04946,Karnataka,1859512,52,Female,T30
INV04947,Tamil Nadu,1471342,54,Female,T30
INV04948,Maharashtra,1554626,59,Female,T30
INV04949,Karnataka,1446661,63,Female,T30
INV04950,Delhi,1472572,32,Male,T30
INV04951,Maharashtra,1091954,26,Male,T30
INV04952,Tamil Nadu,2073338,63,Male,T30
INV04953,Tamil Nadu,995460,44,Female,T30
INV04954,Gujarat,820848,36,Male,B30
INV04955,Gujarat,1429192,60,Male,B30
INV04956,Karnataka,1010136,55,Female,T30
